站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
56959,20220903013410,11.9,1008.8,95,281,4.5,0.2,10079.9
56964,20220903013410,19.9,1010.6,33,312,10.6,1.3,10499.0
56966,20220903013410,30.8,1024.0,63,5,7.9,1.0,10068.6
56969,20220903013410,29.2,1003.2,28,253,0.6,0.8,10311.7
56977,20220903013410,1.3,1025.8,45,294,2.1,1.5,10224.9
56985,20220903013410,12.9,1006.2,86,201,1.5,1.0,10202.6
56986,20220903013410,15.8,1011.6,54,358,9.6,1.2,10163.6
56991,20220903013410,16.2,1023.1,34,148,5.4,0.0,10221.4
59007,20220903013410,33.4,1002.9,1,158,1.3,0.9,10005.4
58448,20220903013410,28.3,1019.4,21,303,4.3,0.5,10291.1
58450,20220903013410,9.2,1026.2,94,61,3.8,0.2,10473.1
58457,20220903013410,17.5,1010.1,8,137,6.5,0.9,10255.9
58464,20220903013410,31.2,1025.1,59,313,6.6,1.5,10438.7
58467,20220903013410,29.9,1000.6,8,247,9.2,1.5,10324.4
58472,20220903013410,12.6,1026.2,59,126,1.4,0.7,10380.0
58477,20220903013410,15.6,1009.0,52,14,6.8,1.4,10491.2
58543,20220903013410,5.8,1013.1,9,244,10.3,1.0,10481.8
58549,20220903013410,20.3,1005.4,93,104,3.7,0.8,10302.1
58553,20220903013410,14.7,1024.4,95,227,1.6,0.4,10377.0
58556,20220903013410,31.1,1003.1,46,60,0.6,0.4,10131.1
58557,20220903013410,7.5,1019.3,98,132,6.0,0.5,10073.6
58562,20220903013410,2.0,1012.0,59,158,5.7,0.2,10094.9
58569,20220903013410,8.5,1021.7,66,44,3.2,1.1,10169.9
58633,20220903013410,26.8,1022.7,57,55,12.0,1.3,10206.0
58646,20220903013410,19.0,1024.9,14,184,11.0,1.4,10295.6
58652,20220903013410,10.8,1023.9,86,9,4.7,0.3,10131.3
58665,20220903013410,14.9,1012.5,22,198,4.8,0.2,10389.3
58666,20220903013410,24.2,1008.6,66,112,1.0,1.0,10078.3
58667,20220903013410,5.2,1002.7,96,188,7.9,0.1,10135.7
58742,20220903013410,28.2,1020.3,34,163,9.5,0.6,10351.1
58752,20220903013410,25.3,1008.8,32,186,5.8,0.0,10130.2
58760,20220903013410,17.8,1003.0,20,328,3.6,0.4,10012.9
57348,20220903013410,24.2,1006.2,42,40,9.0,1.2,10244.3
57426,20220903013410,22.0,1012.4,6,140,2.5,1.0,10471.3
57432,20220903013410,18.3,1024.8,76,22,7.1,0.6,10322.1
57502,20220903013410,7.8,1011.5,57,318,5.0,1.1,10315.1
57512,20220903013410,9.1,1015.6,48,79,7.8,0.8,10081.3
57516,20220903013410,0.0,1021.9,13,299,13.0,0.5,10478.1
57517,20220903013410,13.5,1009.4,75,327,11.7,0.1,10292.1
57520,20220903013410,21.0,1017.9,54,152,12.1,1.4,10173.3
57523,20220903013410,13.0,1001.4,37,183,5.5,0.4,10266.8
57536,20220903013410,32.0,1019.3,75,84,5.7,1.1,10062.7
57612,20220903013410,8.4,1026.1,96,147,1.8,0.6,10123.2
57633,20220903013410,11.5,1002.0,21,128,13.7,0.6,10064.4
