站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
56959,20220830001204,6.6,1017.0,70,236,10.7,0.0,10490.9
56964,20220830001204,22.9,1026.2,10,350,5.9,0.1,10315.0
56966,20220830001204,29.8,1014.1,1,150,14.1,1.3,10362.3
56969,20220830001204,16.0,1023.9,76,80,5.6,0.7,10372.8
56977,20220830001204,25.8,1016.6,100,160,5.9,1.2,10016.2
56985,20220830001204,30.4,1020.3,81,335,13.2,0.5,10277.5
56986,20220830001204,13.9,1016.7,18,212,3.0,1.3,10314.6
56991,20220830001204,0.4,1006.0,97,0,4.2,0.8,10003.6
59007,20220830001204,11.9,1002.4,4,96,1.8,1.4,10089.5
58448,20220830001204,26.4,1008.8,46,197,9.3,0.5,10330.5
58450,20220830001204,29.8,1009.8,4,320,7.1,0.8,10080.2
58457,20220830001204,22.8,1002.7,7,25,9.2,1.0,10163.7
58464,20220830001204,14.1,1025.8,68,6,8.0,0.6,10340.2
58467,20220830001204,12.0,1013.7,72,159,10.0,1.2,10361.1
58472,20220830001204,1.4,1000.6,62,103,1.1,0.4,10045.4
58477,20220830001204,8.6,1007.4,40,18,13.1,0.1,10142.7
58543,20220830001204,34.4,1018.7,82,72,13.2,0.8,10015.4
58549,20220830001204,20.9,1017.5,34,174,0.2,1.2,10279.6
58553,20220830001204,22.6,1013.5,23,339,11.3,1.1,10293.1
58556,20220830001204,24.2,1000.7,71,41,4.1,1.4,10223.4
58557,20220830001204,24.2,1025.7,67,251,5.9,1.2,10262.5
58562,20220830001204,34.5,1014.0,67,66,12.5,1.5,10143.8
58569,20220830001204,11.0,1016.5,67,3,12.7,0.8,10457.4
58633,20220830001204,5.5,1015.1,11,288,12.8,0.4,10073.2
58646,20220830001204,14.3,1021.0,33,25,14.8,0.3,10327.6
58652,20220830001204,10.9,1004.9,65,263,14.9,1.0,10156.7
58665,20220830001204,25.2,1005.1,84,326,3.8,0.9,10043.6
58666,20220830001204,5.7,1004.7,78,299,2.0,0.3,10020.1
58667,20220830001204,31.3,1002.1,62,211,11.2,0.1,10146.4
58742,20220830001204,7.2,1012.2,17,233,4.3,0.0,10217.4
58752,20220830001204,6.1,1012.5,40,302,9.1,1.4,10394.0
58760,20220830001204,34.2,1001.2,23,46,1.9,0.7,10045.3
57348,20220830001204,3.0,1012.5,38,89,1.2,1.0,10276.3
57426,20220830001204,18.2,1026.3,29,0,3.8,0.1,10330.2
57432,20220830001204,2.4,1013.5,91,146,3.8,0.5,10025.3
57502,20220830001204,30.6,1011.5,30,71,3.3,1.1,10204.1
57512,20220830001204,16.7,1010.8,68,196,9.5,1.2,10040.5
57516,20220830001204,17.3,1008.2,99,283,4.7,0.2,10418.6
57517,20220830001204,24.7,1008.5,90,317,10.3,0.7,10048.7
57520,20220830001204,28.5,1006.8,93,112,7.0,1.3,10387.0
57523,20220830001204,28.0,1009.1,94,320,7.9,0.4,10150.3
57536,20220830001204,32.5,1000.6,94,64,2.0,0.3,10202.6
57612,20220830001204,1.9,1012.2,96,33,4.7,1.2,10314.0
57633,20220830001204,27.1,1000.6,66,223,2.9,0.5,10438.9
